,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
1590,185690,601019.XSHG,2022-12-31,2023-04-15,2022-12-31,0.81,1474614448.76,1725658157.01,48899903.05,13.0613,11.4615,8.2924,14.8556,38.9448,84.613,14.8685,14.8556,10.8004,12.6262,-0.4953,103.3925,2.9298,87.7514,101.6816,19.1281,124.3132,2.9789,,2.9789,,9.3989,,9.2535,,9.6345,
1591,185691,002297.XSHE,2022-12-31,2023-04-15,2022-12-31,0.0418,1002919.13,42092847.7,-21094791.02,1.1558,0.0484,0.9176,4.3622,28.2266,92.4486,5.3217,4.3622,3.7403,17.0686,-1.7172,141.7186,-71.0221,4.1877,94.6679,7.7769,102.9857,16.4836,,16.4836,,8.7365,,11.9363,,26.6972,
1592,185692,002028.XSHE,2022-12-31,2023-04-15,2022-12-31,1.59,1168216243.16,1358312252.09,-31776034.62,13.9146,13.3195,8.6919,12.2186,26.3253,87.1092,12.7357,12.2186,4.4114,8.433,-0.0941,102.0445,-2.3872,95.7232,94.0532,10.0109,77.6595,21.180999999999997,,21.180999999999997,,-4.6137,,1.1922,,1.8988,
1593,185693,688488.XSHG,2022-12-31,2023-04-15,2022-12-31,-0.3,-153388961.56,-130428213.61,16807974.73,-9.9015,-12.2282,-8.0395,-50.8571,42.9013,153.4062,-58.1748,-50.8571,30.913,63.8679,0.1631,,,,103.1393,-37.8982,,-4.4935,,-4.4935,,-224.095,,-314.2076,,-314.2076,
1594,185694,002669.XSHE,2022-12-31,2023-04-15,2022-12-31,0.179,33756789.24,68614047.38,4040723.98,1.8203,1.2825,1.1187,2.0549,19.855,97.21799999999999,2.1389,2.0549,3.5743,11.4601,1.5892,129.7661,7.642,70.4536,122.5298,-0.9588,-34.4636,8.5731,,8.5731,,186.1322,,136.388,,117.829,
1595,185695,000735.XSHE,2022-12-31,2023-04-15,2022-12-31,0.0775,40915076.64,39939894.95,77199994.43,2.2043,1.0107,0.9699,3.9707,16.4314,98.6152,4.2113,3.9681,1.4451,8.8261,3.3247,35.7475,69.0965,45.853,122.7752,19.9054,1436.5058,53.4579,,53.993,,128.0106,,126.2753,,121.1112,
1596,185696,300451.XSHE,2022-12-31,2023-04-15,2022-12-31,0.03,46863629.56,237582609.06,-15290932.06,0.9314,1.0237,0.7246,2.7029,49.3865,84.4426,3.4641,2.7029,7.6416,26.6434,-1.2957,428.5686,-27.5829,109.9105,95.5407,9.4866,60.9784,-19.581,,-19.581,,-88.303,,-90.0333,,-89.677,
1597,185697,300865.XSHE,2022-12-31,2023-04-15,2022-12-31,0.2126,12571262.4,22970528.86,4959782.16,2.2595,1.3964,1.7377,4.0905,28.0302,95.3807,4.3475,4.0905,11.2984,11.8317,-0.6309,100.8243,21.7699,61.8027,114.8368,-2.1226,-45.9498,-28.3756,,-28.3756,,-24.3435,,-34.3819,,-34.3819,
1598,185698,600787.XSHG,2022-12-31,2023-04-15,2022-12-31,0.3,28882985.42,305943047.91,4269915.74,4.9689,0.2241,2.9823,0.9152,2.1819,99.6015,1.0992,0.9152,0.4228,0.8223,0.11699999999999999,35.0621,0.4893,4.5096,111.0394,2.2237,558.0311,2.0438,,2.0498,,-18.7258,,-22.9727,,-30.357,
1599,185699,001336.XSHE,2022-12-31,2023-04-15,2022-12-31,0.94,55686231.23,79360524.69,4261447.61,12.4103,10.6625,6.7952,11.3633,32.8114,86.0866,12.7856,11.3633,4.5671,14.0275,-0.1068,108.9503,5.8503,85.916,46.0252,-11.0511,-79.4278,-2.7552,,-2.7552,,-25.3441,,-23.035,,-23.035,
1600,185700,600572.XSHG,2022-12-31,2023-04-15,2022-12-31,0.14,483116074.49,720596148.41,-164417079.71,5.125,6.9142,4.236000000000001,7.6676,59.2955,87.991,10.0403,7.6676,34.3569,11.9258,-0.23800000000000002,122.133,-27.8669,134.911,100.2636,19.2566,160.3508,-8.6438,,-8.6438,,-76.2298,,-78.4579,,-82.25,
1601,185701,688398.XSHG,2022-12-31,2023-04-15,2022-12-31,0.8,57639659.45,71571271.61,-2050390.94,6.9066,6.2337,5.4871,10.0142,26.6031,88.7768,11.1318,10.0142,5.4808,10.9677,-2.0295,101.6819,-2.9130000000000003,90.257,88.5096,10.745,95.7389,-10.345,,-10.345,,-47.3993,,-43.9289,,-43.7693,
1602,185702,300088.XSHE,2022-12-31,2023-04-15,2022-12-31,0.28,614231503.87,749046640.9,-23791768.66,8.5119,7.6925,5.7853,10.1956,19.1643,89.2798,10.4902,10.1956,1.3521,7.915,-1.4651,102.6651,-3.2609,90.3728,87.397,18.8025,175.3941,-0.444,,-0.444,,-30.256,,-23.6395,,-24.8358,
1603,185703,688110.XSHG,2022-12-31,2023-04-15,2022-12-31,0.42,164856348.17,359241473.77,19025801.78,4.7847,4.2538,5.1131,18.9667,40.5799,68.6526,20.7993,18.9667,1.3077,14.7471,-6.9446,151.6236,8.0301,88.9038,115.0703,-22.7764,-72.658,1.0332,,1.0332,,-21.1158,,-23.4899,,-29.1692,
1604,185704,300234.XSHE,2022-12-31,2023-04-15,2022-12-31,0.15,-9599795.12,66780187.78,514128.68,7.1809,-0.9443,5.0095,10.304,25.5257,90.5107,11.8702,10.304,2.9933,12.5614,-0.3908,79.3231,0.6107,-13.1496,74.7578,1.5501,16.3357,-9.934,,-9.934,,-0.9002,,0.4256,,2.1653,
1605,185705,002141.XSHE,2022-12-31,2023-04-15,2022-12-31,0.2047,-87867260.37,-123089838.49,320016104.08,23.8289,-9.0134,17.3358,26.7968,9.7005,113.8967,25.4358,26.7968,3.0833,16.4773,2.7663,-55.0252,143.0577,-37.8255,110.1271,2.3597,,-39.7333,,-39.7333,,592.4753,,501.7464,,695.8014,
1606,185706,300701.XSHE,2022-12-31,2023-04-15,2022-12-31,0.16,36159198.94,40315477.69,7929768.68,5.7295,4.8202,5.1322,17.1983,37.7175,83.8681,19.6438,17.1983,7.4208,14.872,-1.6580000000000001,81.8894,16.1071,84.1294,97.4073,26.9309,166.9419,-19.7328,,-19.7328,,-66.2637,,-65.7733,,-65.7733,
1607,185707,300639.XSHE,2022-12-31,2023-04-15,2022-12-31,3.93,1733939772.75,2768642015.37,21351011.58,42.5989,42.8083,32.8648,32.1853,69.3644,50.5332,39.1849,32.1853,8.2225,11.3409,-0.0502,130.1135,1.0034,100.4915,68.8762,23.3915,47.2873,109.3873,,109.3873,,104.2477,,103.5627,,102.4806,
1608,185708,600722.XSHG,2022-12-31,2023-04-15,2022-12-31,0.0727,48226861.49,107172679.02,1163228.83,4.5612,4.4462,7.4812,15.556,20.327,83.7501,16.480999999999998,15.556,0.1245,5.2142,-2.2521,98.3667,1.0677,97.4788,109.9193,22.9616,141.303,16.189,,16.189,,6.4846,,7.6776,,2.9534,
1609,185709,688697.XSHG,2022-12-31,2023-04-15,2022-12-31,0.8,221471553.85,253237528.74,27593899.44,19.7023,16.6398,8.6231,14.2087,27.491,86.2786,16.1456,14.2087,6.9785,6.3723,0.0177,86.4673,9.4219,84.4563,103.1634,13.7048,99.8796,7.7637,,7.7637,,62.6696,,55.5882,,55.5882,
1610,185710,000679.XSHE,2022-12-31,2023-04-15,2022-12-31,-0.1407,-50231728.52,-64406453.31,0.0,-12.7191,-12.7366,-5.9545,-40.0084,22.0776,143.0921,-39.993,-40.0084,15.9833,25.8359,17.8059,,,,352.7192,-27.3504,,-15.2393,,-15.2393,,79.7783,,79.7734,,76.7671,
1611,185711,300400.XSHE,2022-12-31,2023-04-15,2022-12-31,0.37,76567969.57,93102941.02,709932.07,11.9699,10.2859,7.1993,11.2412,37.38,88.2324,12.0167,11.2412,9.99,16.4472,-1.7074,97.678,0.7448,85.9317,95.6441,16.313,138.626,-20.0167,,-20.0167,,20.0796,,26.4893,,11.413,
1612,185712,688568.XSHG,2022-12-31,2023-04-15,2022-12-31,1.04,168048894.28,304838416.79,-5208915.24,10.4465,7.2319,8.6582,19.2429,48.8618,80.6665,18.1265,19.2429,8.7615,22.4137,-2.0029,95.2127,-1.6269,69.2281,63.7561,-1.8333,-9.4828,51.6171,,51.6171,,40.6008,,25.2341,,10.1864,
1613,185713,300098.XSHE,2022-12-31,2023-04-15,2022-12-31,-0.1568,-299936456.23,-183354071.2,-6696167.08,-8.4197,-9.2687,-4.9789,-11.997,26.2287,107.8593,-11.5461,-11.997,13.4419,21.08,-1.1523,,,,104.1797,2.6969,,-12.72,,-12.72,,-1594.7364,,-981.8581,,-729.3518,
1614,185714,600331.XSHG,2022-12-31,2023-04-15,2022-12-31,0.0296,20769925.53,35065815.51,33849832.86,15.7916,5.4521,2.6136,2.0494,10.07,98.8074,2.4901,2.0494,0.6763,5.5196,2.2639,47.8166,46.1585,34.5253,93.0166,11.5502,968.4810000000001,1.1427,,1.1427,,-76.1056,,-80.2988,,-80.3258,
1615,185715,688536.XSHG,2022-12-31,2023-04-15,2022-12-31,2.23,187234070.42,196310488.56,67795347.35,7.6654,5.3793,7.0275,14.960999999999999,58.6107,88.9921,14.9747,14.960999999999999,3.9274,44.0226,-1.0718,73.5191,25.3896,70.1757,116.7115,29.7228,270.0126,34.4964,,34.4964,,-40.0625,,-39.8453,,-39.8453,
1616,185716,600054.XSHG,2022-12-31,2023-04-15,2022-12-31,-0.18,-182281827.41,-219189775.02,68983223.08,-3.1503,-4.3513,-2.6621,-17.2366,20.3563,127.402,-17.792,-17.2366,6.0652,40.0453,-0.1002,,,,106.2758,2.6673,,-10.6457,,-10.6457,,-286.5752,,-429.6889,,-403.5878,
1617,185717,000009.XSHE,2022-12-31,2023-04-15,2022-12-31,0.45,680810615.67,1830957407.69,1114231253.42,13.5003,7.9468,5.5233,7.7128,19.9409,94.2841,8.9727,7.7046,3.4875,8.9005,1.4141,63.8118,38.8327,58.8641,71.986,0.9078,15.8647,81.9397,,82.2934,,33.6182,,40.2976,,11.6822,
1618,185718,688659.XSHG,2022-12-31,2023-04-15,2022-12-31,0.04,-17570511.68,-5127206.1,3015863.59,0.9592,-2.7045,0.5341,1.0762,24.6036,100.8855,-1.3415,1.0762,4.3581,19.5081,1.1916,-409.2616,240.731,-281.9565,80.2972,-7.5602,,15.3458,,15.3458,,-111.6229,,-91.1542,,-91.1542,
1619,185720,601368.XSHG,2022-12-31,2023-04-15,2022-12-31,0.1856,150087111.17,188431117.51,31583.26,3.5496,3.2516,0.9,7.2671,36.4234,91.6422,8.4613,7.2671,2.6996,5.2746,19.1326,99.6658,0.0167,91.6065,82.4285,26.3936,315.7943,8.0996,,8.0996,,-45.9145,,-44.7188,,-44.7188,
1620,185721,301327.XSHE,2022-12-31,2023-04-15,2022-12-31,3.69,270724029.5,314880774.96,2195743.35,8.2952,7.8335,6.4066,8.9506,44.3223,90.1689,10.0997,8.9506,27.4291,8.0185,-1.0958,99.3189,0.6926,94.4339,96.2415,3.7007,37.6424,38.3458,,38.3458,,2.6754,,2.64,,2.64,
1621,185722,605116.XSHG,2022-12-31,2023-04-15,2022-12-31,0.52,206793090.15,247846811.94,-1186253.29,13.2538,12.995999999999999,11.092,20.6543,51.6231,75.4139,23.9344,20.6543,3.9543,25.0649,-2.739,102.9467,-0.4927,98.055,90.7908,16.5075,67.1416,25.4821,,25.4821,,24.6134,,23.7282,,25.0016,
1622,185723,600126.XSHG,2022-12-31,2023-04-15,2022-12-31,0.14,422939689.26,485070341.52,1320049.73,2.3562,2.0768,1.659,1.1081,2.7368,98.8804,1.3306,1.1081,0.0413,2.245,-0.915,86.1585,0.2345,88.1413,96.3101,-0.596,-53.2355,-13.2832,,-13.2832,,-73.5025,,-70.7186,,-70.753,
1623,185724,600604.XSHG,2022-12-31,2023-04-15,2022-12-31,0.04,11824799.94,90517984.88,53590691.67,1.1926,0.1801,0.4564,7.8088,47.0898,92.8329,12.2225,7.8088,0.0106,4.4571,24.4566,59.1492,35.019,15.0997,213.1129,141.654,1976.4432,13.3609,,13.3609,,-25.2764,,-23.9102,,-31.9091,
1624,185725,600708.XSHG,2022-12-31,2023-04-15,2022-12-31,0.0012,22553789.97,819384980.82,43207956.55,0.4391,0.1934,0.242,1.0441,18.3672,95.0464,3.4293,1.0441,3.4402,3.5933,3.8352,143.1462,7.5484,44.0424,73.8534,22.7175,458.6016,-36.0849,,-36.0849,,-47.0503,,-62.9034,,-26.9296,
1625,185726,002550.XSHE,2022-12-31,2023-04-15,2022-12-31,0.25,258203416.75,312333868.22,-4588682.14,14.1303,11.2812,12.0395,13.8877,38.5913,86.4412,15.6283,13.8877,18.3092,9.2018,-3.2209,86.6798,-1.2735,79.8367,96.8025,-3.1028,-22.8838,22.86,,22.86,,71.9727,,71.6783,,78.6034,
1626,185727,300705.XSHE,2022-12-31,2023-04-15,2022-12-31,0.82,248213273.86,282613643.99,1843075.74,20.3397,18.7192,13.3353,11.5939,77.7759,87.8509,12.5229,11.5939,52.4298,11.4598,0.5947,97.3789,0.6351,92.03299999999999,104.1399,11.5634,95.1789,42.9174,,42.9174,,28.9939,,32.0469,,32.0469,
1627,185728,300305.XSHE,2022-12-31,2023-04-15,2022-12-31,0.4896,129555363.49,151699592.59,7253128.45,7.3159,6.8322,5.3404,7.4345,15.4792,91.8702,8.2661,7.4345,0.1662,6.8596,0.0678,99.5222,4.7584,93.3895,50.4472,-7.0244,-86.4036,36.6883,,36.6883,,-43.5421,,-42.4954,,-42.4954,
1628,185729,688239.XSHG,2022-12-31,2023-04-15,2022-12-31,1.31,168543705.24,241351279.78,-4949119.79,16.0378,14.7397,7.069,12.6126,32.089,83.4009,14.2052,12.6126,1.8315,11.6677,1.4193,118.1543,-2.4229,91.9058,87.2596,3.3605,20.2448,51.493,,51.493,,31.9407,,31.9897,,31.9897,
1629,185730,600693.XSHG,2022-12-31,2023-04-15,2022-12-31,0.025,35110231.38,48048328.95,145386618.55,0.6283,1.0127,0.4596,4.0187,51.6172,97.1252,13.0388,4.0187,17.1748,9.6777,15.7666,27.6423,83.6411,161.1875,100.3288,12.8072,445.5069,-11.7822,,-11.7822,,-17.3447,,-62.2322,,-82.6339,
1630,185731,600283.XSHG,2022-12-31,2023-04-15,2022-12-31,0.49,134183601.14,263066166.74,-9506452.6,8.0536,6.2674,3.6721,13.3397,38.024,85.6041,16.8531,13.3397,8.6346,11.4358,2.5145,83.7477,-3.0264,77.8216,126.9237,52.8312,366.9873,18.7744,,18.7744,,13.4553,,19.5077,,14.3721,
1631,185732,002775.XSHE,2022-12-31,2023-04-15,2022-12-31,-0.72,-381545202.44,-26762213.08,389768.23,-102.1968,-105.6881,-7.8037,-40.6608,22.2943,102.9161,-47.2232,-40.6608,0.1703,15.8113,8.9179,,,,83.1081,-67.2011,,-52.357,,-52.357,,76.8819,,77.6582,,77.7902,
1632,185733,002415.XSHE,2022-12-31,2023-04-15,2022-12-31,1.37,12330695878.62,13348557082.85,62828785.55,19.4726,18.7041,12.1534,16.301,42.2888,83.9496,17.7748,16.301,11.7517,14.9779,-1.1909,89.8593,0.4229,96.0533,104.3677,12.2215,76.1441,2.1448,,2.1448,,-19.9814,,-22.579,,-23.5891,
1633,185734,600352.XSHG,2022-12-31,2023-04-15,2022-12-31,0.94,2758641690.12,3715796796.81,-97662277.53,9.6053,8.8233,5.083,15.6723,30.1119,82.4938,18.5173,15.6723,3.1888,7.4234,0.3606,92.9415,-2.4428,91.8588,71.7067,4.5037,25.7263,27.4062,,27.4062,,-8.1315,,-11.8801,,-10.991,
1634,185735,000686.XSHE,2022-12-31,2023-04-15,2022-12-31,0.0987,232150322.37,-337965990.51,531065234.27,1.2799,1.2865,0.3427,5.3664,,,4.5682,5.3664,,57.7297,,-168.6659,265.0343,100.5227,,53.4538,,-32.0998,,-32.0998,,-88.8312,,-84.0271,,-85.7793,
1635,185736,605100.XSHG,2022-12-31,2023-04-15,2022-12-31,0.14,21678751.71,27946615.0,10207079.74,1.3085,1.2023,1.0097,3.0776,12.6412,96.2477,4.3602,3.0776,2.0252,7.7008,-1.3993,81.2795,29.6861,91.8846,114.7298,38.9919,1039.1408,-45.0057,,-45.0057,,-82.6796,,-85.9903,,-85.5993,
1636,185737,301113.XSHE,2022-12-31,2023-04-15,2022-12-31,0.7,46084467.34,56182323.61,104162.29,6.7485,6.3435,6.2722,28.2056,37.8258,67.6774,36.2843,28.2056,5.8994,10.9757,-12.0194,89.5518,0.166,93.9996,136.1986,80.3996,248.74099999999999,-61.2363,,-61.2363,,-46.8812,,-47.7349,,-47.7349,
1637,185738,000978.XSHE,2022-12-31,2023-04-15,2022-12-31,-0.6809999999999999,-292858884.42,-266984312.38,-1214656.28,-23.5792,-24.4944,-12.3498,-234.56799999999998,-74.9873,306.277,-233.8535,-234.56799999999998,11.1114,74.5171,39.1919,,,,102.2515,-75.9906,,-45.7864,,-45.7864,,-32.1795,,-29.7256,,-32.5471,
1638,185739,002191.XSHE,2022-12-31,2023-04-15,2022-12-31,0.14,311180981.82,712162360.78,50097268.52,2.5759,4.0625,2.3461,4.4685,27.7546,86.2746,9.3351,4.4685,1.7421,11.4594,-0.1231,214.4339,15.0844,157.7108,118.0062,9.5892,69.8646,2.3991,,2.3991,,-59.5422,,-78.0299,,-80.6509,
1639,185740,603988.XSHG,2022-12-31,2023-04-15,2022-12-31,0.22,50224195.2,68267328.65,-8439860.78,8.4216,8.1996,4.3233,5.9986,25.795,92.0614,6.2024,5.9986,5.9469,11.3224,0.0035,115.8449,-14.3219,97.3632,81.7641,-4.7315,-59.6009,4.9535,,4.9535,,11.0506,,29.1608,,29.1608,
1640,185741,600739.XSHG,2022-12-31,2023-04-15,2022-12-31,0.8,1227543042.98,750254587.5,1529799619.32,4.3163,4.3303,3.0264,9.9913,18.4962,94.8488,11.84,9.9913,4.0647,4.7878,4.0645,43.7392,89.1859,100.3259,112.7402,9.8,190.2476,-20.7259,,-20.7259,,-34.6088,,-41.5245,,-43.3361,
1641,185742,603439.XSHG,2022-12-31,2023-04-15,2022-12-31,0.49,194635872.55,216104615.7,10960433.16,17.7304,17.1447,11.9157,15.9773,71.7389,82.01100000000001,18.7752,15.9773,46.8338,6.0974,-0.1011,97.0999,4.9247,96.697,108.051,24.4137,135.7148,27.9403,,27.9403,,25.87,,29.1637,,32.1781,
1642,185743,002019.XSHE,2022-12-31,2023-04-15,2022-12-31,0.16,79371328.72,186381669.65,-17633232.87,2.2054,0.9151,1.0292,3.3142,48.6347,95.1421,3.7483,3.3142,27.1329,15.2395,0.5796,118.9139,-11.2502,41.4954,106.1158,12.3041,253.2787,-12.9823,,-12.9823,,-32.2294,,-47.5035,,-31.2938,
1643,185744,688038.XSHG,2022-12-31,2023-04-15,2022-12-31,-0.07,-19332126.82,6427360.36,3289949.37,-1.1556,-2.6457,-0.6721,-2.1586,22.504,98.3569,-3.4636,-2.1586,6.8947,14.6359,-1.1072,,,,66.2348,-32.2297,-1961.4942,-8.5853,,-8.5853,,-133.8774,,-123.0543,,-123.0543,
1644,185745,603307.XSHG,2022-12-31,2023-04-15,2022-12-31,4.76,237758096.3,271849417.87,759906.46,40.1649,39.8834,30.1711,21.2277,27.3846,75.8986,24.4282,21.2277,0.7144,5.4501,-3.2047,98.7263,0.276,99.2992,100.1404,22.6059,93.795,45.4159,,45.4159,,148.6444,,136.8625,,136.8625,
1645,185746,600499.XSHG,2022-12-31,2023-04-15,2022-12-31,2.229,4212868500.0,1499359682.65,3874305114.19,46.6106,46.1932,27.9119,46.6263,29.4483,86.5615,48.4473,46.6263,4.9512,10.065,0.4705,28.2215,72.9236,99.1046,91.2064,8.9396,66.5224,13.8875,,13.8875,,264.168,,255.5838,,322.6598,
1646,185747,603602.XSHG,2022-12-31,2023-04-15,2022-12-31,0.11,22130070.09,22409953.99,-1888928.19,2.9033,2.9611,1.2533,1.7974,12.4771,98.0235,1.7438,1.7974,1.4386,8.5016,0.4234,115.0839,-9.7004,101.9889,97.3447,11.4497,579.2842,28.2866,,28.2866,,42.1201,,56.6479,,22.3823,
1647,185748,600512.XSHG,2022-12-31,2023-04-15,2022-12-31,0.01,351271050.55,247877204.7,-116184552.19,0.2727,5.8009,0.7955,1.5552,13.008,95.7561,2.2586,1.5552,0.1759,6.0657,0.3227,192.8671,-90.4003,2127.4026,85.9069,4.8824,115.0447,-15.6587,,-15.6587,,-87.0703,,-88.9828,,-97.9873,
1648,185749,600691.XSHG,2022-12-31,2023-04-15,2022-12-31,0.0294,5051665.52,10972435.71,-22216894.32,1.1685,0.0844,0.0556,0.0803,8.3604,99.9356,0.192,0.0803,0.5962,4.5936,2.2569,41.3771,-83.78,7.2211,102.1561,10.0856,15658.7884,-9.0819,,-9.0819,,-95.3667,,-97.3117,,-83.7954,
1649,185750,600859.XSHG,2022-12-31,2023-04-15,2022-12-31,0.172,-9533136.93,335709204.26,244763115.0,1.0128,-0.0495,0.3625,1.2644,38.2832,96.8916,4.9888,1.2644,15.7486,14.4455,2.4266,62.9629,45.9058,-4.8909,286.7324,15.1945,488.8129,-15.3196,,-15.3196,,-71.7231,,-90.0895,,-85.4518,
1650,185751,603095.XSHG,2022-12-31,2023-04-15,2022-12-31,3.41,174619851.74,190194221.09,11653454.11,18.8181,7.3006,13.7157,35.596,20.8847,84.9585,41.3512,35.596,1.5063,6.4604,-2.7759,36.3529,2.2274,38.7956,85.8717,-1.3982,-9.2958,-18.4329,,-18.4329,,39.5173,,38.9464,,38.948,
1651,185752,002725.XSHE,2022-12-31,2023-04-15,2022-12-31,0.0102,1131396.99,10133978.83,-9314891.02,0.2525,0.1098,0.1937,0.3296,10.3636,98.69,-0.4076,0.3296,0.9821,9.453,-2.4639,,,43.4884,103.835,3.7968,289.8366,-18.0542,,-18.0542,,-196.2631,,-63.8843,,-63.1509,
1652,185753,600020.XSHG,2022-12-31,2023-04-15,2022-12-31,0.0186,107196042.22,58608478.37,177898115.93,1.1265,0.8595,0.2892,1.8833,20.4775,99.2091,2.4756,1.8833,0.4414,2.1007,16.3342,32.7955,99.5464,76.3016,52.0943,26.7537,3382.7576,32.1743,,32.1743,,-81.3539,,-81.2248,,-81.1034,
1653,185754,002183.XSHE,2022-12-31,2023-04-15,2022-12-31,0.1,254074238.0,144061664.0,323101599.0,2.9333,2.9102,0.4973,0.2772,4.6705,99.8313,0.3758,0.2772,1.0617,1.6469999999999998,1.6793,48.7661,109.3726,99.2121,111.0148,0.7501,444.626,21.5596,,21.6359,,-37.3113,,-46.9767,,-49.4351,
1654,185755,300685.XSHE,2022-12-31,2023-04-15,2022-12-31,0.67,156986572.23,180071849.65,1977598.39,18.4158,10.9616,16.6703,31.3819,82.4491,78.6184,34.1569,31.3819,36.0706,28.1203,-3.5656,62.9439,0.6913,59.5225,91.3238,17.6965,82.7652,-8.1625,,-8.1625,,13.5936,,10.5712,,10.0885,
1655,185756,000630.XSHE,2022-12-31,2023-04-15,2022-12-31,0.26,2489768201.37,4604683866.93,242701170.84,11.6014,10.5791,5.665,2.6101,5.8603,96.2209,3.2876,2.6101,0.0786,1.4828,0.2221,115.0276,6.0628,91.1881,110.9967,5.2068,137.7771,-7.0121,,-7.0121,,-11.5678,,-8.3614,,-11.9645,
1656,185757,600895.XSHG,2022-12-31,2023-04-15,2022-12-31,0.53,834167026.16,322061402.91,650935814.93,7.2749,7.3806,1.9696,41.3089,62.0932,83.1091,52.4725,41.3089,1.2632,5.1781,22.0625,34.5092,69.7484,101.4535,103.3146,-23.9017,-141.5067,-9.0766,,-9.0766,,-6.7597,,21.4919,,11.017000000000001,
1657,185758,601518.XSHG,2022-12-31,2023-04-15,2022-12-31,0.29,393192987.49,553131846.32,,9.1745,9.1642,6.7357,29.2609,45.8107,62.0919,37.3694,29.2609,0.0307,5.3203,2.0971,101.5334,,99.887,87.1959,44.1094,116.3589,14.7108,,14.7108,,18.1062,,30.0089,,23.6162,
1658,185759,688035.XSHG,2022-12-31,2023-04-15,2022-12-31,1.0643,100286071.88,120385369.87,4564578.71,8.7869,7.1639,7.1192,13.0639,30.2896,87.0347,13.6411,13.0639,5.2879,11.3038,0.0909,88.7667,3.3657,81.5295,61.4906,-8.9287,-68.866,58.9022,,58.9022,,53.6305,,59.3481,,62.0932,
1659,185760,603289.XSHG,2022-12-31,2023-04-15,2022-12-31,0.33,97510342.81,126653116.4,-15956957.36,7.209,7.2741,4.9839,8.149,26.3075,89.3201,9.4454,8.149,7.8477,8.437000000000001,-1.1905,114.5663,-14.4341,100.9019,74.6976,0.6471,6.0589,8.0459,,8.0459,,-30.5033,,-32.0467,,-32.0467,
1660,185761,600539.XSHG,2022-12-31,2023-04-15,2022-12-31,0.08,3632208.83,31881652.54,6664214.16,3.9573,0.8205,6.3424,7.4047,28.3814,94.5835,6.6243,7.4047,14.7842,7.0949,0.7483,67.9634,14.2064,20.7328,112.0242,7.7321,142.7494,26.4031,,26.4031,,-5.8629,,22.3747,,21.2149,
1661,185762,600483.XSHG,2022-12-31,2023-04-15,2022-12-31,1.33,2578796623.1,2324711929.24,1299960128.2,13.7674,13.690999999999999,7.0967,22.9268,23.9315,83.7636,25.2399,22.9268,0.1636,2.5554,4.3994,64.1573,35.8762,99.4453,98.8707,22.8886,140.9704,17.7852,,17.7852,,97.4477,,98.572,,90.7853,
1662,185763,600654.XSHG,2022-12-31,2023-04-15,2022-12-31,-0.12,-651587592.64,-341882563.9,981899023.61,-5064.1594,-9810.6581,-8.0671,-13.2273,10.9987,113.4481,12.3025,-13.2273,2.0681,15.8381,6.2973,,,,117.0756,-13.4637,,0.8831,,0.8831,,133.8613,,77.5123,,77.5182,
1663,185764,002868.XSHE,2022-12-31,2023-04-15,2022-12-31,-0.79,-123209841.64,-87266417.56,-10119801.77,-18.5695,-18.7632,-9.8246,-37.2052,-2.8054,126.4564,-40.5517,-37.2052,3.2788,14.9064,4.3007,,,,98.5667,-2.6779,,-9.2288,,-9.2288,,-304.3684,,-364.0786,,-368.202,
1664,185765,600096.XSHG,2022-12-31,2023-04-15,2022-12-31,3.2796,5896452464.93,8276569202.51,538273129.22,45.31,44.3704,13.2481,9.3551,16.2169,89.0105,11.3658,9.3551,1.0052,1.8588,1.4152,97.1035,6.3152,97.9262,106.6234,14.0089,127.4754,19.0739,,19.0739,,66.7707,,67.4812,,65.3331,
1665,185766,002154.XSHE,2022-12-31,2023-04-15,2022-12-31,0.31,374267876.51,628835856.18,-5853898.37,11.333,9.2454,7.8634,11.0381,62.7364,85.4192,13.9938,11.0381,39.6772,8.4029,-0.7751,103.6372,-0.9648,81.58,96.1804,11.9485,81.9466,-3.1138,,-3.1138,,-3.4587,,-0.7037,,-1.2026,
1666,185767,600348.XSHG,2022-12-31,2023-04-15,2022-12-31,2.92,7363728677.53,11634446715.22,129709019.54,29.4043,30.8198,11.7007,22.7294,46.4273,66.79899999999999,32.9605,22.7294,0.3278,4.5337,1.4195,107.4157,1.1975,104.8138,98.8632,28.4509,85.693,-7.8619,,-7.8619,,53.4168,,87.235,,98.9503,
